model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,1995,2000,Egegik,2_2,1726.75027502771,3472.491425658434
boost_tree,1995,2000,Egegik,2_2,1726.75027502771,2633.0536603927612
rand_forest,1996,2001,Egegik,2_2,542.540181669639,3381.9414520243918
boost_tree,1996,2001,Egegik,2_2,542.540181669639,1588.2480144500732
rand_forest,1997,2002,Egegik,2_2,3493.43096881301,3382.17364391906
boost_tree,1997,2002,Egegik,2_2,3493.43096881301,2420.24689912796
rand_forest,1998,2003,Egegik,2_2,490.761355957571,3145.607489656437
boost_tree,1998,2003,Egegik,2_2,490.761355957571,2991.814613342285
rand_forest,1999,2004,Egegik,2_2,9206.9936917785,4457.832757438963
boost_tree,1999,2004,Egegik,2_2,9206.9936917785,2719.199061393738
rand_forest,2000,2005,Egegik,2_2,3546.27131298221,3005.520224349543
boost_tree,2000,2005,Egegik,2_2,3546.27131298221,1604.7528386116028
rand_forest,2001,2006,Egegik,2_2,1585.9566102893898,2789.894439115281
boost_tree,2001,2006,Egegik,2_2,1585.9566102893898,2990.3799295425415
rand_forest,2002,2007,Egegik,2_2,1050.68228676067,2592.5992045423372
boost_tree,2002,2007,Egegik,2_2,1050.68228676067,3976.8487215042114
rand_forest,2003,2008,Egegik,2_2,1926.40878969996,2744.079643830781
boost_tree,2003,2008,Egegik,2_2,1926.40878969996,4010.7721090316772
rand_forest,2004,2009,Egegik,2_2,6022.979238819169,2610.7107639904884
boost_tree,2004,2009,Egegik,2_2,6022.979238819169,2878.7386417388916
rand_forest,2005,2010,Egegik,2_2,2866.20143686753,2652.6493608109554
boost_tree,2005,2010,Egegik,2_2,2866.20143686753,1501.9789338111877
rand_forest,2006,2011,Egegik,2_2,1632.02724427534,7406.15142958711
boost_tree,2006,2011,Egegik,2_2,1632.02724427534,6140.908598899841
rand_forest,2007,2012,Egegik,2_2,3376.16128927992,4874.544276108798
boost_tree,2007,2012,Egegik,2_2,3376.16128927992,2233.2093119621277
rand_forest,2008,2013,Egegik,2_2,1104.56344686744,3210.2337206644347
boost_tree,2008,2013,Egegik,2_2,1104.56344686744,3112.4430894851685
rand_forest,2009,2014,Egegik,2_2,2761.97078143254,3635.8401580303116
boost_tree,2009,2014,Egegik,2_2,2761.97078143254,3858.1055402755737
rand_forest,2010,2015,Egegik,2_2,5985.04356346989,3084.7635518294173
boost_tree,2010,2015,Egegik,2_2,5985.04356346989,2818.6392784118652
rand_forest,2011,2016,Egegik,2_2,3901.9376373978,4046.528714172874
boost_tree,2011,2016,Egegik,2_2,3901.9376373978,2878.3032298088074
rand_forest,2012,2017,Egegik,2_2,4775.92540722803,3671.322879317942
boost_tree,2012,2017,Egegik,2_2,4775.92540722803,3306.9831132888794
rand_forest,2013,2018,Egegik,2_2,467.779846009373,3197.790010092704
boost_tree,2013,2018,Egegik,2_2,467.779846009373,2932.3208332061768
rand_forest,2014,2019,Egegik,2_2,1280.10078152867,3198.7834161483343
boost_tree,2014,2019,Egegik,2_2,1280.10078152867,2887.539565563202
rand_forest,1995,2000,Igushik,2_2,6.53107891277216,49.29337646724443
boost_tree,1995,2000,Igushik,2_2,6.53107891277216,37.85282373428345
rand_forest,1996,2001,Igushik,2_2,0.8073411471533369,35.46036705348582
boost_tree,1996,2001,Igushik,2_2,0.8073411471533369,29.956400394439697
rand_forest,1997,2002,Igushik,2_2,9.52201187852342,19.76035972314961
boost_tree,1997,2002,Igushik,2_2,9.52201187852342,2.3692846298217773
rand_forest,1998,2003,Igushik,2_2,2.90678967415879,28.696921337011812
boost_tree,1998,2003,Igushik,2_2,2.90678967415879,21.137893199920654
rand_forest,1999,2004,Igushik,2_2,58.3924637090693,40.76808509797273
boost_tree,1999,2004,Igushik,2_2,58.3924637090693,68.68511438369751
rand_forest,2000,2005,Igushik,2_2,12.3772904288214,27.796365623303046
boost_tree,2000,2005,Igushik,2_2,12.3772904288214,28.877854347229004
rand_forest,2001,2006,Igushik,2_2,7.80161810371995,26.119628290782032
boost_tree,2001,2006,Igushik,2_2,7.80161810371995,4.578828811645508
rand_forest,2002,2007,Igushik,2_2,40.5684355266669,31.703298566638544
boost_tree,2002,2007,Igushik,2_2,40.5684355266669,18.257498741149902
rand_forest,2003,2008,Igushik,2_2,2.01644191043646,15.248014890175657
boost_tree,2003,2008,Igushik,2_2,2.01644191043646,0
rand_forest,2004,2009,Igushik,2_2,16.9992444411081,35.38412385702307
boost_tree,2004,2009,Igushik,2_2,16.9992444411081,63.34245204925537
rand_forest,2005,2010,Igushik,2_2,28.673866372149003,16.503177388135626
boost_tree,2005,2010,Igushik,2_2,28.673866372149003,5.820989608764648
rand_forest,2006,2011,Igushik,2_2,18.501216883357,62.67677493054346
boost_tree,2006,2011,Igushik,2_2,18.501216883357,57.81620740890503
rand_forest,2007,2012,Igushik,2_2,16.1280576908381,33.890763026175684
boost_tree,2007,2012,Igushik,2_2,16.1280576908381,51.70494318008423
rand_forest,2008,2013,Igushik,2_2,38.3974431203571,20.77345232768983
boost_tree,2008,2013,Igushik,2_2,38.3974431203571,22.822022438049316
rand_forest,2009,2014,Igushik,2_2,56.1127447838291,33.25544374683771
boost_tree,2009,2014,Igushik,2_2,56.1127447838291,27.394592761993408
rand_forest,2010,2015,Igushik,2_2,0.500258412644892,70.70755422758826
boost_tree,2010,2015,Igushik,2_2,0.500258412644892,44.51066255569458
rand_forest,2011,2016,Igushik,2_2,11.1645868371735,43.929785357194724
boost_tree,2011,2016,Igushik,2_2,11.1645868371735,30.91275691986084
rand_forest,2012,2017,Igushik,2_2,4.05031401456347,26.76426547622541
boost_tree,2012,2017,Igushik,2_2,4.05031401456347,36.64880990982056
rand_forest,2013,2018,Igushik,2_2,0.678267806760258,25.382388787466066
boost_tree,2013,2018,Igushik,2_2,0.678267806760258,18.900930881500244
rand_forest,2014,2019,Igushik,2_2,5.27231431997063,27.09611652587452
boost_tree,2014,2019,Igushik,2_2,5.27231431997063,35.62420606613159
rand_forest,1995,2000,Kvichak,2_2,677.133031946363,10416.466566376925
boost_tree,1995,2000,Kvichak,2_2,677.133031946363,6623.6066818237305
rand_forest,1996,2001,Kvichak,2_2,24.302420013975,2653.63123690627
boost_tree,1996,2001,Kvichak,2_2,24.302420013975,1976.514756679535
rand_forest,1997,2002,Kvichak,2_2,342.016937402607,3165.675134546357
boost_tree,1997,2002,Kvichak,2_2,342.016937402607,0
rand_forest,1998,2003,Kvichak,2_2,343.819106360459,3039.6242338420816
boost_tree,1998,2003,Kvichak,2_2,343.819106360459,5163.683295249939
rand_forest,1999,2004,Kvichak,2_2,5815.7723502119,6511.774364936177
boost_tree,1999,2004,Kvichak,2_2,5815.7723502119,12097.604274749756
rand_forest,2000,2005,Kvichak,2_2,742.8429904703942,3392.7138135711352
boost_tree,2000,2005,Kvichak,2_2,742.8429904703942,524.0890383720398
rand_forest,2001,2006,Kvichak,2_2,819.6892132818028,2906.729879055045
boost_tree,2001,2006,Kvichak,2_2,819.6892132818028,3425.610661506653
rand_forest,2002,2007,Kvichak,2_2,142.426304356772,2784.230209724367
boost_tree,2002,2007,Kvichak,2_2,142.426304356772,3730.06671667099
rand_forest,2003,2008,Kvichak,2_2,31.3896418714419,2273.167183678388
boost_tree,2003,2008,Kvichak,2_2,31.3896418714419,2577.12721824646
rand_forest,2004,2009,Kvichak,2_2,2634.42585403184,1643.6184392715465
boost_tree,2004,2009,Kvichak,2_2,2634.42585403184,884.1943740844727
rand_forest,2005,2010,Kvichak,2_2,4527.2478635668,2191.1204975295836
boost_tree,2005,2010,Kvichak,2_2,4527.2478635668,1548.8722920417786
rand_forest,2006,2011,Kvichak,2_2,1197.11477601078,6121.802551918285
boost_tree,2006,2011,Kvichak,2_2,1197.11477601078,11134.698390960693
rand_forest,2007,2012,Kvichak,2_2,6972.78220281663,4701.5568707448465
boost_tree,2007,2012,Kvichak,2_2,6972.78220281663,8087.19277381897
rand_forest,2008,2013,Kvichak,2_2,1247.52772189412,2782.1823922044864
boost_tree,2008,2013,Kvichak,2_2,1247.52772189412,2656.7089557647705
rand_forest,2009,2014,Kvichak,2_2,9725.83156372782,4806.112694976921
boost_tree,2009,2014,Kvichak,2_2,9725.83156372782,3407.670259475708
rand_forest,2010,2015,Kvichak,2_2,13231.0775150246,10303.578045530854
boost_tree,2010,2015,Kvichak,2_2,13231.0775150246,15433.067083358765
rand_forest,2011,2016,Kvichak,2_2,2573.72923298511,12506.919514035082
boost_tree,2011,2016,Kvichak,2_2,2573.72923298511,8260.608911514282
rand_forest,2012,2017,Kvichak,2_2,397.152816428096,4168.439026676813
boost_tree,2012,2017,Kvichak,2_2,397.152816428096,2903.3881425857544
rand_forest,2013,2018,Kvichak,2_2,38.2693828449903,1999.0468554480806
boost_tree,2013,2018,Kvichak,2_2,38.2693828449903,0
rand_forest,2014,2019,Kvichak,2_2,71.2506747459969,2482.1147541573587
boost_tree,2014,2019,Kvichak,2_2,71.2506747459969,6128.972172737122
rand_forest,1995,2000,Naknek,2_2,117.75399951469,545.8806677037775
boost_tree,1995,2000,Naknek,2_2,117.75399951469,616.7781352996826
rand_forest,1996,2001,Naknek,2_2,49.6541915278732,351.80681864778234
boost_tree,1996,2001,Naknek,2_2,49.6541915278732,218.71477365493774
rand_forest,1997,2002,Naknek,2_2,825.499876103832,426.9055961735055
boost_tree,1997,2002,Naknek,2_2,825.499876103832,329.1413187980652
rand_forest,1998,2003,Naknek,2_2,553.804850020757,301.92750688554264
boost_tree,1998,2003,Naknek,2_2,553.804850020757,220.99941968917847
rand_forest,1999,2004,Naknek,2_2,707.962310802621,1073.3648896523046
boost_tree,1999,2004,Naknek,2_2,707.962310802621,1154.4808745384216
rand_forest,2000,2005,Naknek,2_2,453.896901675349,503.88296524174785
boost_tree,2000,2005,Naknek,2_2,453.896901675349,486.22578382492065
rand_forest,2001,2006,Naknek,2_2,396.239388226401,679.734085234527
boost_tree,2001,2006,Naknek,2_2,396.239388226401,534.7657203674316
rand_forest,2002,2007,Naknek,2_2,250.688439937161,496.5465681860055
boost_tree,2002,2007,Naknek,2_2,250.688439937161,518.2033777236938
rand_forest,2003,2008,Naknek,2_2,247.10864999513296,303.78932340041007
boost_tree,2003,2008,Naknek,2_2,247.10864999513296,354.26557064056396
rand_forest,2004,2009,Naknek,2_2,979.063191611649,365.85206837759966
boost_tree,2004,2009,Naknek,2_2,979.063191611649,392.4691677093506
rand_forest,2005,2010,Naknek,2_2,801.427187885937,650.4648628758214
boost_tree,2005,2010,Naknek,2_2,801.427187885937,668.9214706420898
rand_forest,2006,2011,Naknek,2_2,717.671066216282,845.4017090741
boost_tree,2006,2011,Naknek,2_2,717.671066216282,888.080894947052
rand_forest,2007,2012,Naknek,2_2,645.1058087863402,845.2501387443542
boost_tree,2007,2012,Naknek,2_2,645.1058087863402,700.2958655357361
rand_forest,2008,2013,Naknek,2_2,360.662745067519,624.8147537333664
boost_tree,2008,2013,Naknek,2_2,360.662745067519,645.6631422042847
rand_forest,2009,2014,Naknek,2_2,396.324250312946,738.1549929845085
boost_tree,2009,2014,Naknek,2_2,396.324250312946,616.430938243866
rand_forest,2010,2015,Naknek,2_2,1371.81392412522,1011.2649923803475
boost_tree,2010,2015,Naknek,2_2,1371.81392412522,1228.4591794013977
rand_forest,2011,2016,Naknek,2_2,864.071633804588,1090.140585496226
boost_tree,2011,2016,Naknek,2_2,864.071633804588,1119.1415786743164
rand_forest,2012,2017,Naknek,2_2,616.529709870026,494.1150545964393
boost_tree,2012,2017,Naknek,2_2,616.529709870026,536.8486046791077
rand_forest,2013,2018,Naknek,2_2,228.371779390446,463.0393794346737
boost_tree,2013,2018,Naknek,2_2,228.371779390446,367.2167658805847
rand_forest,2014,2019,Naknek,2_2,240.113962544785,475.7415186272926
boost_tree,2014,2019,Naknek,2_2,240.113962544785,499.12363290786743
rand_forest,1995,2000,Nushagak,2_2,13.3383822432371,24.261277098256368
boost_tree,1995,2000,Nushagak,2_2,13.3383822432371,15.268027782440186
rand_forest,1996,2001,Nushagak,2_2,4.81135786109076,52.78819349378135
boost_tree,1996,2001,Nushagak,2_2,4.81135786109076,38.621723651885986
rand_forest,1997,2002,Nushagak,2_2,4.07514617142039,33.585013284514936
boost_tree,1997,2002,Nushagak,2_2,4.07514617142039,18.741488456726074
rand_forest,1998,2003,Nushagak,2_2,7.35229999281718,47.36552080383829
boost_tree,1998,2003,Nushagak,2_2,7.35229999281718,16.909241676330566
rand_forest,1999,2004,Nushagak,2_2,13.0978758619131,29.51109955573474
boost_tree,1999,2004,Nushagak,2_2,13.0978758619131,76.90876722335815
rand_forest,2000,2005,Nushagak,2_2,5.16652049467201,29.258943441285826
boost_tree,2000,2005,Nushagak,2_2,5.16652049467201,0
rand_forest,2001,2006,Nushagak,2_2,4.76334463212569,26.727088661559083
boost_tree,2001,2006,Nushagak,2_2,4.76334463212569,35.63106060028076
rand_forest,2002,2007,Nushagak,2_2,30.2931040794289,24.05171859613812
boost_tree,2002,2007,Nushagak,2_2,30.2931040794289,0
rand_forest,2003,2008,Nushagak,2_2,1.13959102027859e-12,18.50141864582736
boost_tree,2003,2008,Nushagak,2_2,1.13959102027859e-12,16.124844551086426
rand_forest,2004,2009,Nushagak,2_2,5.76026466354301,30.20998986131875
boost_tree,2004,2009,Nushagak,2_2,5.76026466354301,21.98725938796997
rand_forest,2005,2010,Nushagak,2_2,8.74768063347035,31.010243109509183
boost_tree,2005,2010,Nushagak,2_2,8.74768063347035,36.47953271865845
rand_forest,2006,2011,Nushagak,2_2,5.28221390168137,52.97106207727821
boost_tree,2006,2011,Nushagak,2_2,5.28221390168137,31.901895999908447
rand_forest,2007,2012,Nushagak,2_2,2.3190166318446696e-12,13.786027708164049
boost_tree,2007,2012,Nushagak,2_2,2.3190166318446696e-12,18.89437437057495
rand_forest,2008,2013,Nushagak,2_2,4.81823517211493,32.86031910779899
boost_tree,2008,2013,Nushagak,2_2,4.81823517211493,22.564828395843506
rand_forest,2009,2014,Nushagak,2_2,4.71267152989119,36.003098144496875
boost_tree,2009,2014,Nushagak,2_2,4.71267152989119,23.009181022644043
rand_forest,2010,2015,Nushagak,2_2,2.10098450704804,15.610080258615882
