model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
dlm,1987,1992,Egegik,2_2,8870956.78766811,4795218.768
dlm,1986,1992,Egegik,2_3,4210470.4769184,1095313.347
dlm,1988,1992,Ugashik,1_2,470687.77051868,850266.994
dlm,1987,1992,Ugashik,1_3,1811306.18856715,1046895.523
dlm,1987,1992,Ugashik,2_2,1998210.95755658,1803133.247
dlm,1986,1992,Ugashik,2_3,1925221.38010179,491870.026
dlm,1988,1992,Igushik,1_2,105973.281997585,167118.489
dlm,1987,1992,Igushik,1_3,338280.673118261,536587.869
dlm,1987,1992,Igushik,2_2,2144.56089346305,56654.542
dlm,1986,1992,Igushik,2_3,15520.4950934021,24935.973
dlm,1988,1992,Wood,1_2,1850506.32317076,1004334.107
dlm,1987,1992,Wood,1_3,991109.369232489,1971007.948
dlm,1987,1992,Wood,2_2,87904.7223262223,89826.304
dlm,1986,1992,Wood,2_3,78154.6640718495,29601.919
dlm,1988,1992,Nushagak,1_2,206199.488894642,84302.314
dlm,1987,1992,Nushagak,1_3,660534.688197484,617565.117
dlm,1987,1992,Nushagak,2_2,15735.1581001703,87552.912
dlm,1986,1992,Nushagak,2_3,50092.4590511316,46550.176
dlm,1988,1992,Togiak,1_2,111428,137651.657
dlm,1987,1992,Togiak,1_3,574638,456376.528
dlm,1987,1992,Togiak,2_2,30675,36108.98
dlm,1986,1992,Togiak,2_3,121187,82013.411
dlm,1989,1993,Kvichak,1_2,1860643.86705856,2748525.078
dlm,1988,1993,Kvichak,1_3,1958434.41272523,1524910.444
dlm,1988,1993,Kvichak,2_2,3698337.32271235,4406816.339
dlm,1987,1993,Kvichak,2_3,329082.114224602,878567.893
dlm,1989,1993,Alagnak,1_2,712704.841944845,173000.781
dlm,1988,1993,Alagnak,1_3,638576.414798764,597073.119
dlm,1988,1993,Alagnak,2_2,615410.937758418,118620.408
dlm,1987,1993,Alagnak,2_3,374484.406268351,1005930.36
dlm,1989,1993,Naknek,1_2,360910.259530495,569277.77
dlm,1988,1993,Naknek,1_3,1120895.25967834,692878.237
dlm,1988,1993,Naknek,2_2,780077.429791028,1233171.499
dlm,1987,1993,Naknek,2_3,3148639.66224016,1194744.437
dlm,1989,1993,Egegik,1_2,199211.883823385,480839.164
dlm,1988,1993,Egegik,1_3,1049593.95412407,625121.575
dlm,1988,1993,Egegik,2_2,11121318.3761393,7791051.108
dlm,1987,1993,Egegik,2_3,11458635.4830289,8230427.366
dlm,1989,1993,Ugashik,1_2,928149.840586936,1224519.64
dlm,1988,1993,Ugashik,1_3,795903.366481872,897345.275
dlm,1988,1993,Ugashik,2_2,2017208.90674094,3036308.548
dlm,1987,1993,Ugashik,2_3,2421156.58908385,1841837.952
dlm,1989,1993,Igushik,1_2,213200.354151432,164599.962
dlm,1988,1993,Igushik,1_3,479542.117997172,383231.227
dlm,1988,1993,Igushik,2_2,5733.940598463,54287.327
dlm,1987,1993,Igushik,2_3,9626.49788143917,22299.132
dlm,1989,1993,Wood,1_2,2563487.26427029,1148881.969
dlm,1988,1993,Wood,1_3,1935323.26109797,1754947.995
dlm,1988,1993,Wood,2_2,90116.8642015942,53413.957
dlm,1987,1993,Wood,2_3,121126.068947513,75082.103
dlm,1989,1993,Nushagak,1_2,105904.23479021,110155.253
dlm,1988,1993,Nushagak,1_3,1651453.31197424,892552.914
dlm,1988,1993,Nushagak,2_2,5343.42696160615,84407.454
dlm,1987,1993,Nushagak,2_3,11516.8172206779,49369.181
dlm,1989,1993,Togiak,1_2,132224,298372.999
dlm,1988,1993,Togiak,1_3,403072,312498.527
dlm,1988,1993,Togiak,2_2,33621,35875.435
dlm,1987,1993,Togiak,2_3,80841,35038.494
dlm,1990,1994,Kvichak,1_2,1635679.81816017,2389543.02
dlm,1989,1994,Kvichak,1_3,1072382.73567232,1402568.038
dlm,1989,1994,Kvichak,2_2,18335388.8386841,12667809.7
dlm,1988,1994,Kvichak,2_3,453907.018385498,638712.754
dlm,1990,1994,Alagnak,1_2,3.46728036109283e-8,67982.799
dlm,1989,1994,Alagnak,1_3,1322636.53214485,1522537.862
dlm,1989,1994,Alagnak,2_2,691211.909936563,139055.992
dlm,1988,1994,Alagnak,2_3,1.37400706340816e-8,505126.628
dlm,1990,1994,Naknek,1_2,659726.896789352,365476.289
dlm,1989,1994,Naknek,1_3,819386.622423112,998312.663
dlm,1989,1994,Naknek,2_2,1406718.53377192,750731.378
dlm,1988,1994,Naknek,2_3,716195.400841927,2999154.107
dlm,1990,1994,Egegik,1_2,393971.17983723,313524.082
dlm,1989,1994,Egegik,1_3,251240.483423863,485182.277
dlm,1989,1994,Egegik,2_2,5179386.21914642,5456504.741
dlm,1988,1994,Egegik,2_3,6458564.46000748,14687953.765
dlm,1990,1994,Ugashik,1_2,374219.713228963,631640.622
dlm,1989,1994,Ugashik,1_3,407113.500122584,1227742.874
dlm,1989,1994,Ugashik,2_2,2510466.39110452,1756297.457
dlm,1988,1994,Ugashik,2_3,2182844.23649362,2386617.012
dlm,1990,1994,Igushik,1_2,138197.883361157,179052.93
dlm,1989,1994,Igushik,1_3,693503.072953698,549243.167
dlm,1989,1994,Igushik,2_2,48454.0404572186,52262.633
dlm,1988,1994,Igushik,2_3,21898.1674731482,22520.499
dlm,1990,1994,Wood,1_2,1122283.38620057,1438587.906
dlm,1989,1994,Wood,1_3,2443446.52830819,2248454.532
dlm,1989,1994,Wood,2_2,23863.7340532572,65197.085
dlm,1988,1994,Wood,2_3,57211.9324501857,108277.733
dlm,1990,1994,Nushagak,1_2,37828.3554258622,109409.211
dlm,1989,1994,Nushagak,1_3,693606.135894039,1130850.119
dlm,1989,1994,Nushagak,2_2,1126.02302647214,81086.915
dlm,1988,1994,Nushagak,2_3,7213.85639179295,45831.504
dlm,1990,1994,Togiak,1_2,101370,112654.59
dlm,1989,1994,Togiak,1_3,328310,384597.192
dlm,1989,1994,Togiak,2_2,7244,35782.523
dlm,1988,1994,Togiak,2_3,53472,66282.717
dlm,1991,1995,Kvichak,1_2,2192435.47131083,1696544.839
dlm,1990,1995,Kvichak,1_3,890766.528272166,1179588.531
dlm,1990,1995,Kvichak,2_2,22046413.9434309,8767330.323
dlm,1989,1995,Kvichak,2_3,3276620.61265222,1622690.579
dlm,1991,1995,Alagnak,1_2,1012274.36267232,159694.932
dlm,1990,1995,Alagnak,1_3,1174114.76128111,656029.963
dlm,1990,1995,Alagnak,2_2,1.75824998710406e-7,160880.495
dlm,1989,1995,Alagnak,2_3,4.49176845203496e-6,65271.055
dlm,1991,1995,Naknek,1_2,451505.364261898,1738783.502
dlm,1990,1995,Naknek,1_3,911101.43911156,1996192.802
dlm,1990,1995,Naknek,2_2,1531081.46027709,1512805.988
dlm,1989,1995,Naknek,2_3,537975.151982086,1816638.587
dlm,1991,1995,Egegik,1_2,1208928.89659698,971605.269
dlm,1990,1995,Egegik,1_3,729603.397874664,791946.758
dlm,1990,1995,Egegik,2_2,8809854.6504351,8101846.284
dlm,1989,1995,Egegik,2_3,4242640.52504539,3004337.351
dlm,1991,1995,Ugashik,1_2,2063055.64428774,1193178.662
dlm,1990,1995,Ugashik,1_3,787820.686063366,874782.3
dlm,1990,1995,Ugashik,2_2,2004494.78858404,2037611.487
dlm,1989,1995,Ugashik,2_3,1024308.94188398,2946999.582
dlm,1991,1995,Igushik,1_2,170952.823657194,165391.028
dlm,1990,1995,Igushik,1_3,883940.866873795,538920.859
dlm,1990,1995,Igushik,2_2,95134.7841836071,52113.167
dlm,1989,1995,Igushik,2_3,28293.1452415438,34727.404
dlm,1991,1995,Wood,1_2,2739166.72702597,1719309.298
dlm,1990,1995,Wood,1_3,1824009.00482649,1451443.824
dlm,1990,1995,Wood,2_2,301350.520146334,417670.282
dlm,1989,1995,Wood,2_3,46746.6006263911,58831.708
dlm,1991,1995,Nushagak,1_2,124515.362637432,94177.711
dlm,1990,1995,Nushagak,1_3,292042.135124859,630920.133
dlm,1990,1995,Nushagak,2_2,13238.5024945542,77860.101
dlm,1989,1995,Nushagak,2_3,3919.95069701234,18128.923
dlm,1991,1995,Togiak,1_2,188601,693777.783
dlm,1990,1995,Togiak,1_3,460094,295751.339
dlm,1990,1995,Togiak,2_2,75004,34653.15
dlm,1989,1995,Togiak,2_3,41176,34014.721
dlm,1992,1996,Kvichak,1_2,651582.687252569,1632548.478
