model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,2000,2004,Nushagak,1_2,240485.342231469,122687.74623425021
boost_tree,2000,2004,Nushagak,1_2,240485.342231469,64097.26619720459
rand_forest,2001,2005,Nushagak,1_2,256405.375229429,115338.9655362363
boost_tree,2001,2005,Nushagak,1_2,256405.375229429,106956.71081542969
rand_forest,2002,2006,Nushagak,1_2,179949.038081643,203598.78432911003
boost_tree,2002,2006,Nushagak,1_2,179949.038081643,238368.2632446289
rand_forest,2003,2007,Nushagak,1_2,388618.202920449,154547.19378508645
boost_tree,2003,2007,Nushagak,1_2,388618.202920449,98983.66928100586
rand_forest,2004,2008,Nushagak,1_2,194590.815556188,178269.0020580013
boost_tree,2004,2008,Nushagak,1_2,194590.815556188,220280.66635131836
rand_forest,2005,2009,Nushagak,1_2,359162.588976833,188357.5446438971
boost_tree,2005,2009,Nushagak,1_2,359162.588976833,303890.55252075195
rand_forest,2006,2010,Nushagak,1_2,104739.84738397,225534.9581521856
boost_tree,2006,2010,Nushagak,1_2,104739.84738397,152172.94692993164
rand_forest,2007,2011,Nushagak,1_2,30883.239598652195,144257.19831544804
boost_tree,2007,2011,Nushagak,1_2,30883.239598652195,126527.39524841309
rand_forest,2008,2012,Nushagak,1_2,163553.36749,170688.04368208832
boost_tree,2008,2012,Nushagak,1_2,163553.36749,171018.29528808594
rand_forest,2009,2013,Nushagak,1_2,97897.267389993,111741.9539155217
boost_tree,2009,2013,Nushagak,1_2,97897.267389993,43525.88176727295
rand_forest,2010,2014,Nushagak,1_2,203017.832787787,171245.07803671696
boost_tree,2010,2014,Nushagak,1_2,203017.832787787,74886.932373046875
rand_forest,2011,2015,Nushagak,1_2,206794.29720727997,129136.14565752125
boost_tree,2011,2015,Nushagak,1_2,206794.29720727997,136348.3715057373
rand_forest,2012,2016,Nushagak,1_2,486257.720178261,195677.272708389
boost_tree,2012,2016,Nushagak,1_2,486257.720178261,167279.91104125977
rand_forest,2013,2017,Nushagak,1_2,3586570.85022912,219159.9161099333
boost_tree,2013,2017,Nushagak,1_2,3586570.85022912,256433.73489379883
rand_forest,2014,2018,Nushagak,1_2,1124540.61726678,1492952.9174058766
boost_tree,2014,2018,Nushagak,1_2,1124540.61726678,1277928.6193847656
rand_forest,2015,2019,Nushagak,1_2,504879.848232399,1590390.6105102699
boost_tree,2015,2019,Nushagak,1_2,504879.848232399,1337862.8540039062
rand_forest,2016,2020,Nushagak,1_2,1722458.38785744,752867.5118282476
boost_tree,2016,2020,Nushagak,1_2,1722458.38785744,826462.5549316406
rand_forest,1986,1990,Ugashik,1_2,459249.597640838,590563.4357146204
boost_tree,1986,1990,Ugashik,1_2,459249.597640838,885220.8709716797
rand_forest,1987,1991,Ugashik,1_2,856333.735321201,417735.23075851786
boost_tree,1987,1991,Ugashik,1_2,856333.735321201,476222.49603271484
rand_forest,1988,1992,Ugashik,1_2,470687.77051868,763485.7493160013
boost_tree,1988,1992,Ugashik,1_2,470687.77051868,846962.8143310547
rand_forest,1989,1993,Ugashik,1_2,928149.840586936,813142.5476318286
boost_tree,1989,1993,Ugashik,1_2,928149.840586936,570381.5841674805
rand_forest,1990,1994,Ugashik,1_2,374219.713228963,584980.9507477353
boost_tree,1990,1994,Ugashik,1_2,374219.713228963,663761.1389160156
rand_forest,1991,1995,Ugashik,1_2,2063055.64428774,906244.0733763496
boost_tree,1991,1995,Ugashik,1_2,2063055.64428774,1340164.794921875
rand_forest,1992,1996,Ugashik,1_2,322825.193912444,792104.957212768
boost_tree,1992,1996,Ugashik,1_2,322825.193912444,506812.85858154297
rand_forest,1993,1997,Ugashik,1_2,408126.139475337,1037221.8131386185
boost_tree,1993,1997,Ugashik,1_2,408126.139475337,891387.63427734375
rand_forest,1994,1998,Ugashik,1_2,260832.749944349,966195.805773029
boost_tree,1994,1998,Ugashik,1_2,260832.749944349,1094646.9116210938
rand_forest,1995,1999,Ugashik,1_2,3803140.40344641,1095492.8295735607
boost_tree,1995,1999,Ugashik,1_2,3803140.40344641,1393769.6838378906
rand_forest,1996,2000,Ugashik,1_2,260683.564861841,700150.6364691705
boost_tree,1996,2000,Ugashik,1_2,260683.564861841,326580.5435180664
rand_forest,1997,2001,Ugashik,1_2,283827.953786327,1242683.3827954202
boost_tree,1997,2001,Ugashik,1_2,283827.953786327,609238.0142211914
rand_forest,1998,2002,Ugashik,1_2,179053.30494458097,764832.7319018864
boost_tree,1998,2002,Ugashik,1_2,179053.30494458097,497280.92193603516
rand_forest,1999,2003,Ugashik,1_2,1255075.23042598,1212281.5844889784
boost_tree,1999,2003,Ugashik,1_2,1255075.23042598,1388851.318359375
rand_forest,2000,2004,Ugashik,1_2,1866340.35288292,529766.5675484643
boost_tree,2000,2004,Ugashik,1_2,1866340.35288292,973337.1734619141
rand_forest,2001,2005,Ugashik,1_2,399297.90540828,1092784.4735122724
boost_tree,2001,2005,Ugashik,1_2,399297.90540828,1589513.3972167969
rand_forest,2002,2006,Ugashik,1_2,2071288.97153353,1402944.907327944
boost_tree,2002,2006,Ugashik,1_2,2071288.97153353,1425265.1977539062
rand_forest,2003,2007,Ugashik,1_2,4701777.63033801,1657641.4344256471
boost_tree,2003,2007,Ugashik,1_2,4701777.63033801,2472770.538330078
rand_forest,2004,2008,Ugashik,1_2,1319484.61189936,1935165.431328594
boost_tree,2004,2008,Ugashik,1_2,1319484.61189936,2409755.859375
rand_forest,2005,2009,Ugashik,1_2,876221.302842437,1767067.4478723174
boost_tree,2005,2009,Ugashik,1_2,876221.302842437,2578273.3154296875
rand_forest,2006,2010,Ugashik,1_2,1066919.59563798,1854227.2596870332
boost_tree,2006,2010,Ugashik,1_2,1066919.59563798,2387650.146484375
rand_forest,2007,2011,Ugashik,1_2,1274646.02509249,1921287.5220566096
boost_tree,2007,2011,Ugashik,1_2,1274646.02509249,1828761.4440917969
rand_forest,2008,2012,Ugashik,1_2,1046765.31603194,1450788.7657356367
boost_tree,2008,2012,Ugashik,1_2,1046765.31603194,800695.0378417969
rand_forest,2009,2013,Ugashik,1_2,376195.383259125,1157203.2320348884
boost_tree,2009,2013,Ugashik,1_2,376195.383259125,1339886.474609375
rand_forest,2010,2014,Ugashik,1_2,578973.611087804,1381750.188664019
boost_tree,2010,2014,Ugashik,1_2,578973.611087804,1135095.9777832031
rand_forest,2011,2015,Ugashik,1_2,2738603.1890885998,1375973.5576351003
boost_tree,2011,2015,Ugashik,1_2,2738603.1890885998,1992120.9716796875
rand_forest,2012,2016,Ugashik,1_2,3480574.00293882,1820888.7523141142
boost_tree,2012,2016,Ugashik,1_2,3480574.00293882,2351222.9919433594
rand_forest,2013,2017,Ugashik,1_2,3860506.65211961,1869026.0132379648
boost_tree,2013,2017,Ugashik,1_2,3860506.65211961,1454011.9934082031
rand_forest,2014,2018,Ugashik,1_2,2596182.36352685,2856097.0927850055
boost_tree,2014,2018,Ugashik,1_2,2596182.36352685,3707115.478515625
rand_forest,2015,2019,Ugashik,1_2,1880555.73257158,2610075.6342907804
boost_tree,2015,2019,Ugashik,1_2,1880555.73257158,2885302.734375
rand_forest,2016,2020,Ugashik,1_2,3056856.32509806,2363012.734001479
boost_tree,2016,2020,Ugashik,1_2,3056856.32509806,2458188.934326172
rand_forest,1986,1990,Wood,1_2,1225883.75435902,1195177.0680016368
boost_tree,1986,1990,Wood,1_2,1225883.75435902,767511.4440917969
rand_forest,1987,1991,Wood,1_2,1579965.35420733,1146042.7285893958
boost_tree,1987,1991,Wood,1_2,1579965.35420733,943091.0491943359
rand_forest,1988,1992,Wood,1_2,1850506.3231707602,1211971.5192213273
boost_tree,1988,1992,Wood,1_2,1850506.3231707602,1161068.115234375
rand_forest,1989,1993,Wood,1_2,2563487.26427029,1260545.163217197
boost_tree,1989,1993,Wood,1_2,2563487.26427029,837585.9069824219
rand_forest,1990,1994,Wood,1_2,1122283.38620057,1295387.260407711
boost_tree,1990,1994,Wood,1_2,1122283.38620057,1027833.1756591797
rand_forest,1991,1995,Wood,1_2,2739166.72702597,1543108.2011276076
boost_tree,1991,1995,Wood,1_2,2739166.72702597,1375695.6481933594
rand_forest,1992,1996,Wood,1_2,2380885.83567677,1429957.9676656215
boost_tree,1992,1996,Wood,1_2,2380885.83567677,1135800.8575439453
rand_forest,1993,1997,Wood,1_2,1710296.46458879,1630135.560090614
boost_tree,1993,1997,Wood,1_2,1710296.46458879,1737681.2744140625
rand_forest,1994,1998,Wood,1_2,2990516.69954421,1699163.156866274
boost_tree,1994,1998,Wood,1_2,2990516.69954421,2046033.7829589844
rand_forest,1995,1999,Wood,1_2,4452434.93814906,2138895.2461078423
boost_tree,1995,1999,Wood,1_2,4452434.93814906,2390379.3334960938
rand_forest,1996,2000,Wood,1_2,3104643.3031303305,1745258.8662284245
boost_tree,1996,2000,Wood,1_2,3104643.3031303305,2112239.532470703
rand_forest,1997,2001,Wood,1_2,204615.171809202,2125818.127983843
boost_tree,1997,2001,Wood,1_2,204615.171809202,1568657.6843261719
rand_forest,1998,2002,Wood,1_2,3038333.5432708,1744656.4184663245
boost_tree,1998,2002,Wood,1_2,3038333.5432708,2074871.826171875
rand_forest,1999,2003,Wood,1_2,2291699.64014751,1669259.2522428648
boost_tree,1999,2003,Wood,1_2,2291699.64014751,1314010.7727050781
