model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,2013,2018,Naknek,1_3,3315.11419779743,4160.921617281313
boost_tree,2013,2018,Naknek,1_3,3315.11419779743,2476.373612880707
rand_forest,2014,2019,Naknek,1_3,3153.39817056381,3124.4447753763766
boost_tree,2014,2019,Naknek,1_3,3153.39817056381,2479.250729084015
rand_forest,1985,1990,Nushagak,1_3,638.819125362922,803.4779068339627
boost_tree,1985,1990,Nushagak,1_3,638.819125362922,737.5034689903259
rand_forest,1986,1991,Nushagak,1_3,791.155337996986,797.9517887473623
boost_tree,1986,1991,Nushagak,1_3,791.155337996986,796.4339852333069
rand_forest,1987,1992,Nushagak,1_3,660.534688197484,863.060106164498
boost_tree,1987,1992,Nushagak,1_3,660.534688197484,838.0526304244995
rand_forest,1988,1993,Nushagak,1_3,1651.45331197424,787.6084588200755
boost_tree,1988,1993,Nushagak,1_3,1651.45331197424,930.199921131134
rand_forest,1989,1994,Nushagak,1_3,693.606135894039,819.1769153312932
boost_tree,1989,1994,Nushagak,1_3,693.606135894039,741.6552305221558
rand_forest,1990,1995,Nushagak,1_3,292.042135124859,811.2193985915204
boost_tree,1990,1995,Nushagak,1_3,292.042135124859,485.9396815299988
rand_forest,1991,1996,Nushagak,1_3,1073.21474422365,799.9077130010365
boost_tree,1991,1996,Nushagak,1_3,1073.21474422365,1587.5577926635742
rand_forest,1992,1997,Nushagak,1_3,567.660163538025,639.4256521008571
boost_tree,1992,1997,Nushagak,1_3,567.660163538025,657.4520468711853
rand_forest,1993,1998,Nushagak,1_3,828.614678953225,843.0514795915242
boost_tree,1993,1998,Nushagak,1_3,828.614678953225,521.8648910522461
rand_forest,1994,1999,Nushagak,1_3,277.738128173881,739.8438139633784
boost_tree,1994,1999,Nushagak,1_3,277.738128173881,709.8594307899475
rand_forest,1995,2000,Nushagak,1_3,925.44881908919,989.1513458404303
boost_tree,1995,2000,Nushagak,1_3,925.44881908919,1080.341637134552
rand_forest,1996,2001,Nushagak,1_3,1857.2412856885,763.0531904085274
boost_tree,1996,2001,Nushagak,1_3,1857.2412856885,855.6529879570007
rand_forest,1997,2002,Nushagak,1_3,423.104905511225,913.7838751959994
boost_tree,1997,2002,Nushagak,1_3,423.104905511225,438.0163550376892
rand_forest,1998,2003,Nushagak,1_3,2237.86876198425,734.1475765552257
boost_tree,1998,2003,Nushagak,1_3,2237.86876198425,707.6871395111084
rand_forest,1999,2004,Nushagak,1_3,1540.40264509258,723.1103891504083
boost_tree,1999,2004,Nushagak,1_3,1540.40264509258,633.271336555481
