model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,1985,1990,Egegik,2_2,4020.18286056915,2096.350367753955
boost_tree,1985,1990,Egegik,2_2,4020.18286056915,1636.7241740226746
rand_forest,1986,1991,Egegik,2_2,4062.14544830156,2460.3129776780747
boost_tree,1986,1991,Egegik,2_2,4062.14544830156,2192.911207675934
rand_forest,1987,1992,Egegik,2_2,8870.95678766811,3195.941819915408
boost_tree,1987,1992,Egegik,2_2,8870.95678766811,3486.0530495643616
rand_forest,1988,1993,Egegik,2_2,11121.3183761393,4752.927322399972
boost_tree,1988,1993,Egegik,2_2,11121.3183761393,4559.134542942047
rand_forest,1989,1994,Egegik,2_2,5179.38621914642,5938.186705718121
boost_tree,1989,1994,Egegik,2_2,5179.38621914642,7234.55011844635
rand_forest,1990,1995,Egegik,2_2,8809.8546504351,7073.844983793029
boost_tree,1990,1995,Egegik,2_2,8809.8546504351,8978.296518325806
rand_forest,1991,1996,Egegik,2_2,3223.46605149961,6006.40350896786
boost_tree,1991,1996,Egegik,2_2,3223.46605149961,2944.0373182296753
rand_forest,1992,1997,Egegik,2_2,4580.34254383062,6679.495595008029
boost_tree,1992,1997,Egegik,2_2,4580.34254383062,7674.392461776733
rand_forest,1993,1998,Egegik,2_2,800.145243182579,4424.371394957661
boost_tree,1993,1998,Egegik,2_2,800.145243182579,5377.134084701538
rand_forest,1994,1999,Egegik,2_2,3805.46874727158,7010.691953448941
boost_tree,1994,1999,Egegik,2_2,3805.46874727158,6663.673520088196
rand_forest,1995,2000,Egegik,2_2,1726.75027502771,3568.631009590828
boost_tree,1995,2000,Egegik,2_2,1726.75027502771,2650.313377380371
rand_forest,1996,2001,Egegik,2_2,542.540181669639,3173.1654583290956
boost_tree,1996,2001,Egegik,2_2,542.540181669639,2869.345545768738
rand_forest,1997,2002,Egegik,2_2,3493.43096881301,3475.6902972167786
boost_tree,1997,2002,Egegik,2_2,3493.43096881301,4528.569877147675
rand_forest,1998,2003,Egegik,2_2,490.761355957571,3172.7676329014475
boost_tree,1998,2003,Egegik,2_2,490.761355957571,2427.0734190940857
rand_forest,1999,2004,Egegik,2_2,9206.9936917785,6385.354061647526
boost_tree,1999,2004,Egegik,2_2,9206.9936917785,2719.1993594169617
rand_forest,2000,2005,Egegik,2_2,3546.27131298221,3039.5359400128996
boost_tree,2000,2005,Egegik,2_2,3546.27131298221,1207.522451877594
rand_forest,2001,2006,Egegik,2_2,1585.9566102893898,2682.5327097004483
boost_tree,2001,2006,Egegik,2_2,1585.9566102893898,3777.2557139396667
rand_forest,2002,2007,Egegik,2_2,1050.68228676067,2915.719729646229
