33743
1966	321	0	193	42	20	52
1966	321	0	196	42	20	24
1966	321	0	199	42	20	4
1966	321	0	200	42	20	3
1966	321	0	201	42	20	3
1966	321	0	202	42	20	3
1966	321	0	203	42	20	3
1966	321	0	206	42	20	4
1967	321	0	168	42	20	2
1967	321	0	169	42	20	5
1967	321	0	170	42	20	5
1967	321	0	171	42	20	5
1967	321	0	172	42	20	5
1967	321	0	175	42	20	28
1967	321	0	179	42	20	33
1967	321	0	184	42	20	20
1967	321	0	189	42	20	29
1967	321	0	198	42	20	7
1967	321	0	199	42	20	7
1967	321	0	200	42	20	6
1967	321	0	201	42	20	6
1967	321	0	205	42	20	3
1968	321	0	171	42	20	1
1968	321	0	173	42	20	1
1968	321	0	176	42	20	3
1968	321	0	179	42	20	13
1968	321	0	182	42	20	10
1968	321	0	185	42	20	18
1968	321	0	189	42	20	22
1968	321	0	197	42	20	8
1968	321	0	200	42	20	2
1968	321	0	201	42	20	2
1968	321	0	202	42	20	1
1968	321	0	204	42	20	1
1969	321	0	174	42	20	2
1969	321	0	176	42	20	2
1969	321	0	178	42	20	6
1969	321	0	182	42	20	41
1969	321	0	184	42	20	46
1969	321	0	186	42	20	43
1969	321	0	189	42	20	15
1969	321	0	193	42	20	10
1969	321	0	202	42	20	4
1970	321	0	173	42	20	3
1970	321	0	176	42	20	2
1970	321	0	177	42	20	2
1970	321	0	178	42	20	2
1970	321	0	179	42	20	3
1970	321	0	180	42	20	6
1970	321	0	181	42	20	5
1970	321	0	182	42	20	5
1970	321	0	183	42	20	6
1970	321	0	184	42	20	6
1970	321	0	185	42	20	5
1970	321	0	186	42	20	5
1970	321	0	187	42	20	6
1970	321	0	188	42	20	6
1970	321	0	189	42	20	7
1970	321	0	190	42	20	7
1970	321	0	191	42	20	7
1970	321	0	192	42	20	7
1970	321	0	193	42	20	6
1970	321	0	194	42	20	9
1970	321	0	195	42	20	10
1970	321	0	196	42	20	10
1970	321	0	197	42	20	10
1970	321	0	198	42	20	10
1970	321	0	199	42	20	10
1970	321	0	200	42	20	9
1970	321	0	201	42	20	4
1970	321	0	204	42	20	1
1970	321	0	206	42	20	1
1971	321	0	175	42	20	2
1971	321	0	176	42	20	3
1971	321	0	178	42	20	6
1971	321	0	180	42	20	12
1971	321	0	182	42	20	32
1971	321	0	184	42	20	4
1971	321	0	185	42	20	27
1971	321	0	186	42	20	25
1971	321	0	187	42	20	36
1971	321	0	188	42	20	76
1971	321	0	189	42	20	48
1971	321	0	190	42	20	111
1971	321	0	191	42	20	95
1971	321	0	192	42	20	99
1971	321	0	193	42	20	21
1971	321	0	194	42	20	191
1971	321	0	196	42	20	141
1971	321	0	205	42	20	27
1972	321	0	175	42	20	1
1972	321	0	179	42	20	1
1972	321	0	183	42	20	6
1972	321	0	188	42	20	4
1972	321	0	193	42	20	1
1972	321	0	199	42	20	1
1972	321	0	200	42	20	1
1972	321	0	201	42	20	1
1972	321	0	202	42	20	1
1973	321	0	198	42	20	1
1973	321	0	199	42	20	1
1973	321	0	200	42	20	1
1974	321	0	168	42	20	1
1974	321	0	206	42	20	1
1975	321	0	198	42	20	8
1975	321	0	202	42	20	5
1975	321	0	206	42	20	1
1976	321	0	177	42	20	3
1976	321	0	179	42	20	3
1976	321	0	181	42	20	3
1976	321	0	183	42	20	9
1976	321	0	185	42	20	15
1976	321	0	188	42	20	9
1976	321	0	190	42	20	22
1976	321	0	192	42	20	47
1976	321	0	194	42	20	53
1976	321	0	197	42	20	15
1976	321	0	201	42	20	6
1977	321	0	171	42	20	4
1977	321	0	172	42	20	9
1977	321	0	173	42	20	9
1977	321	0	174	42	20	4
1977	321	0	199	42	20	7
1977	321	0	200	42	20	12
1977	321	0	201	42	20	12
1977	321	0	202	42	20	12
1977	321	0	203	42	20	12
1977	321	0	204	42	20	7
1977	321	0	206	42	20	5
1978	321	0	172	42	20	1
1978	321	0	173	42	20	1
1978	321	0	174	42	20	1
1978	321	0	200	42	20	2
1978	321	0	201	42	20	2
1978	321	0	206	42	20	1
1979	321	0	170	42	20	1
1979	321	0	171	42	20	1
1979	321	0	172	42	20	1
1979	321	0	173	42	20	1
1979	321	0	174	42	20	2
1979	321	0	177	42	20	6
1979	321	0	178	42	20	6
1979	321	0	180	42	20	8
1979	321	0	181	42	20	9
1979	321	0	186	42	20	37
1979	321	0	191	42	20	21
1979	321	0	192	42	20	21
1979	321	0	193	42	20	22
1979	321	0	194	42	20	22
1979	321	0	195	42	20	22
1979	321	0	196	42	20	28
1979	321	0	197	42	20	28
1979	321	0	198	42	20	28
1979	321	0	199	42	20	28
1979	321	0	200	42	20	28
1979	321	0	201	42	20	28
1979	321	0	202	42	20	28
1979	321	0	203	42	20	3
1979	321	0	204	42	20	3
1979	321	0	205	42	20	3
1979	321	0	206	42	20	6
1980	321	0	179	42	20	1
1980	321	0	180	42	20	1
1980	321	0	181	42	20	4
1980	321	0	182	42	20	11
1980	321	0	183	42	20	7
1980	321	0	184	42	20	5
1980	321	0	185	42	20	22
