model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
simplex_one system top6 ages,2011,2016,Kvichak,2_2,2573729.23298511,4202894.274328881
smap_one system top6 ages,2011,2016,Kvichak,2_2,2573729.23298511,11744358.173704034
simplex_one system top6 ages,2012,2017,Kvichak,2_2,397152.816428096,4245754.986491419
smap_one system top6 ages,2012,2017,Kvichak,2_2,397152.816428096,6709486.024319789
simplex_one system top6 ages,2013,2018,Kvichak,2_2,38269.3904294152,5137835.667074876
smap_one system top6 ages,2013,2018,Kvichak,2_2,38269.3904294152,0
simplex_one system top6 ages,2014,2019,Kvichak,2_2,71801.7612738147,8595836.711899376
smap_one system top6 ages,2014,2019,Kvichak,2_2,71801.7612738147,6978464.038678652
simplex_one system top6 ages,1986,1990,Kvichak,1_2,652916.622529594,1683567.9697762635
smap_one system top6 ages,1986,1990,Kvichak,1_2,652916.622529594,798110.8493007779
simplex_one system top6 ages,1987,1991,Kvichak,1_2,4715391.65107696,1726965.0946383483
smap_one system top6 ages,1987,1991,Kvichak,1_2,4715391.65107696,968627.4796035757
simplex_one system top6 ages,1988,1992,Kvichak,1_2,3035791.52389429,4550826.073317659
smap_one system top6 ages,1988,1992,Kvichak,1_2,3035791.52389429,1989018.4757553695
simplex_one system top6 ages,1989,1993,Kvichak,1_2,1860643.86705856,1300097.6057506118
smap_one system top6 ages,1989,1993,Kvichak,1_2,1860643.86705856,1453291.283476212
simplex_one system top6 ages,1990,1994,Kvichak,1_2,1635679.81816017,1613308.2301344727
smap_one system top6 ages,1990,1994,Kvichak,1_2,1635679.81816017,813011.8844564689
simplex_one system top6 ages,1991,1995,Kvichak,1_2,2192435.47131083,859713.7548985699
smap_one system top6 ages,1991,1995,Kvichak,1_2,2192435.47131083,1197257.2673743651
simplex_one system top6 ages,1992,1996,Kvichak,1_2,651582.687252569,2099901.82381938
smap_one system top6 ages,1992,1996,Kvichak,1_2,651582.687252569,2863954.5008217813
simplex_one system top6 ages,1993,1997,Kvichak,1_2,1087088.05581493,3630482.878965609
smap_one system top6 ages,1993,1997,Kvichak,1_2,1087088.05581493,314867.34341125184
simplex_one system top6 ages,1994,1998,Kvichak,1_2,2023631.03936713,3943366.51648429
smap_one system top6 ages,1994,1998,Kvichak,1_2,2023631.03936713,1654020.3434258304
simplex_one system top6 ages,1995,1999,Kvichak,1_2,7737952.02207543,3855577.0539062084
smap_one system top6 ages,1995,1999,Kvichak,1_2,7737952.02207543,1822348.796470568
simplex_one system top6 ages,1996,2000,Kvichak,1_2,547555.939104106,3432918.9937778893
smap_one system top6 ages,1996,2000,Kvichak,1_2,547555.939104106,1969266.4015896118
simplex_one system top6 ages,1997,2001,Kvichak,1_2,159364.714192619,3010001.481845994
smap_one system top6 ages,1997,2001,Kvichak,1_2,159364.714192619,2187175.6417365177
simplex_one system top6 ages,1998,2002,Kvichak,1_2,375942.275188152,4770265.6327965
smap_one system top6 ages,1998,2002,Kvichak,1_2,375942.275188152,3933209.131784682
simplex_one system top6 ages,1999,2003,Kvichak,1_2,1010493.40035683,3472891.7764395624
smap_one system top6 ages,1999,2003,Kvichak,1_2,1010493.40035683,2606049.7124635302
simplex_one system top6 ages,2000,2004,Kvichak,1_2,1884651.53942878,3106421.686142056
smap_one system top6 ages,2000,2004,Kvichak,1_2,1884651.53942878,1143521.054836134
simplex_one system top6 ages,2001,2005,Kvichak,1_2,633259.026961788,2917939.654069682
smap_one system top6 ages,2001,2005,Kvichak,1_2,633259.026961788,1034486.9043550851
simplex_one system top6 ages,2002,2006,Kvichak,1_2,2456932.18694439,2866157.7948524337
smap_one system top6 ages,2002,2006,Kvichak,1_2,2456932.18694439,1916424.0787653986
simplex_one system top6 ages,2003,2007,Kvichak,1_2,3595854.01013122,3497547.1947378195
smap_one system top6 ages,2003,2007,Kvichak,1_2,3595854.01013122,1731616.8328914563
simplex_one system top6 ages,2004,2008,Kvichak,1_2,4797865.43600341,3530052.848008187
smap_one system top6 ages,2004,2008,Kvichak,1_2,4797865.43600341,2958581.089978183
simplex_one system top6 ages,2005,2009,Kvichak,1_2,1254242.5550963,4745068.2901422735
smap_one system top6 ages,2005,2009,Kvichak,1_2,1254242.5550963,4030200.4433696987
simplex_one system top6 ages,2006,2010,Kvichak,1_2,3663815.12406944,3741804.326037264
smap_one system top6 ages,2006,2010,Kvichak,1_2,3663815.12406944,1239274.7322514334
simplex_one system top6 ages,2007,2011,Kvichak,1_2,1542519.61604364,4472826.18232762
smap_one system top6 ages,2007,2011,Kvichak,1_2,1542519.61604364,4271391.513300929
simplex_one system top6 ages,2008,2012,Kvichak,1_2,2679157.70013573,4639333.748280642
smap_one system top6 ages,2008,2012,Kvichak,1_2,2679157.70013573,2857158.7446718765
simplex_one system top6 ages,2009,2013,Kvichak,1_2,740946.621602929,1284504.8956867326
smap_one system top6 ages,2009,2013,Kvichak,1_2,740946.621602929,2178151.2602782473
simplex_one system top6 ages,2010,2014,Kvichak,1_2,6053033.84854532,2957663.461642869
smap_one system top6 ages,2010,2014,Kvichak,1_2,6053033.84854532,1407092.697814307
simplex_one system top6 ages,2011,2015,Kvichak,1_2,2846208.98286685,1121576.4147325242
smap_one system top6 ages,2011,2015,Kvichak,1_2,2846208.98286685,1441618.2777944393
simplex_one system top6 ages,2012,2016,Kvichak,1_2,8590994.49963888,2225614.4330201186
smap_one system top6 ages,2012,2016,Kvichak,1_2,8590994.49963888,3023643.03402449
simplex_one system top6 ages,2013,2017,Kvichak,1_2,3713931.1999689,2199373.7011813736
smap_one system top6 ages,2013,2017,Kvichak,1_2,3713931.1999689,3495779.0915761422
simplex_one system top6 ages,2014,2018,Kvichak,1_2,4484066.15121177,2791829.04203485
smap_one system top6 ages,2014,2018,Kvichak,1_2,4484066.15121177,4366203.196339051
simplex_one system top6 ages,2015,2019,Kvichak,1_2,5743118.16955358,4729394.112228941
smap_one system top6 ages,2015,2019,Kvichak,1_2,5743118.16955358,10282523.18734036
simplex_one system top6 ages,1985,1990,Kvichak,1_3,959015.790900485,1201677.783357894
smap_one system top6 ages,1985,1990,Kvichak,1_3,959015.790900485,994570.6993934023
simplex_one system top6 ages,1986,1991,Kvichak,1_3,868158.917998469,901039.7719996597
smap_one system top6 ages,1986,1991,Kvichak,1_3,868158.917998469,411160.8834892864
simplex_one system top6 ages,1987,1992,Kvichak,1_3,2193830.71264806,1284435.4506014755
smap_one system top6 ages,1987,1992,Kvichak,1_3,2193830.71264806,2212811.9882096583
simplex_one system top6 ages,1988,1993,Kvichak,1_3,1958434.41272523,943332.3155664547
smap_one system top6 ages,1988,1993,Kvichak,1_3,1958434.41272523,2039109.1248080018
simplex_one system top6 ages,1989,1994,Kvichak,1_3,1072382.73567232,970027.0899714396
smap_one system top6 ages,1989,1994,Kvichak,1_3,1072382.73567232,1274531.9167380966
simplex_one system top6 ages,1990,1995,Kvichak,1_3,890766.528272166,1086187.0262130674
smap_one system top6 ages,1990,1995,Kvichak,1_3,890766.528272166,1320357.0774446293
simplex_one system top6 ages,1991,1996,Kvichak,1_3,1181693.15116645,998410.5417057684
smap_one system top6 ages,1991,1996,Kvichak,1_3,1181693.15116645,1913285.7671140998
simplex_one system top6 ages,1992,1997,Kvichak,1_3,300635.187870466,1696072.4352672482
smap_one system top6 ages,1992,1997,Kvichak,1_3,300635.187870466,1674521.0348712804
simplex_one system top6 ages,1993,1998,Kvichak,1_3,873115.774861855,848345.2681627214
smap_one system top6 ages,1993,1998,Kvichak,1_3,873115.774861855,661680.7622006477
simplex_one system top6 ages,1994,1999,Kvichak,1_3,1062071.60333619,1069132.4212489673
smap_one system top6 ages,1994,1999,Kvichak,1_3,1062071.60333619,899564.4324911867
simplex_one system top6 ages,1995,2000,Kvichak,1_3,2098055.6476268,658142.9433719341
smap_one system top6 ages,1995,2000,Kvichak,1_3,2098055.6476268,1074894.5366476383
simplex_one system top6 ages,1996,2001,Kvichak,1_3,1651817.78641507,1189250.9786533422
smap_one system top6 ages,1996,2001,Kvichak,1_3,1651817.78641507,900504.8260007845
simplex_one system top6 ages,1997,2002,Kvichak,1_3,140515.836672732,1311814.6558761036
smap_one system top6 ages,1997,2002,Kvichak,1_3,140515.836672732,1131025.5978580045
simplex_one system top6 ages,1998,2003,Kvichak,1_3,422187.106522037,784393.9942206072
smap_one system top6 ages,1998,2003,Kvichak,1_3,422187.106522037,270778.2877748961
simplex_one system top6 ages,1999,2004,Kvichak,1_3,278781.842750109,2038542.8296240608
smap_one system top6 ages,1999,2004,Kvichak,1_3,278781.842750109,2290760.9404776874
simplex_one system top6 ages,2000,2005,Kvichak,1_3,1264567.00289689,780666.3615150246
smap_one system top6 ages,2000,2005,Kvichak,1_3,1264567.00289689,1106688.8977518247
simplex_one system top6 ages,2001,2006,Kvichak,1_3,2051098.47023304,951548.3195103795
smap_one system top6 ages,2001,2006,Kvichak,1_3,2051098.47023304,680530.3865281667
simplex_one system top6 ages,2002,2007,Kvichak,1_3,1265247.02367751,1642367.641774009
smap_one system top6 ages,2002,2007,Kvichak,1_3,1265247.02367751,1214359.948498113
simplex_one system top6 ages,2003,2008,Kvichak,1_3,1186180.5065656,654294.5476555958
smap_one system top6 ages,2003,2008,Kvichak,1_3,1186180.5065656,806734.0070855207
simplex_one system top6 ages,2004,2009,Kvichak,1_3,2931163.79928249,598239.9864246455
smap_one system top6 ages,2004,2009,Kvichak,1_3,2931163.79928249,1528529.5690024598
simplex_one system top6 ages,2005,2010,Kvichak,1_3,2033447.41170725,1435359.9346695582
smap_one system top6 ages,2005,2010,Kvichak,1_3,2033447.41170725,1664752.8462108353
simplex_one system top6 ages,2006,2011,Kvichak,1_3,2701997.16980604,1440117.4061144385
smap_one system top6 ages,2006,2011,Kvichak,1_3,2701997.16980604,1480565.3016851423
simplex_one system top6 ages,2007,2012,Kvichak,1_3,1852364.19201297,1697252.210888385
smap_one system top6 ages,2007,2012,Kvichak,1_3,1852364.19201297,3004010.225768552
simplex_one system top6 ages,2008,2013,Kvichak,1_3,1930847.10952133,1406614.0477750613
smap_one system top6 ages,2008,2013,Kvichak,1_3,1930847.10952133,1835101.9626662675
simplex_one system top6 ages,2009,2014,Kvichak,1_3,1001604.56234264,1546121.9302679473
smap_one system top6 ages,2009,2014,Kvichak,1_3,1001604.56234264,1921088.150720627
simplex_one system top6 ages,2010,2015,Kvichak,1_3,5545199.85246301,1184961.097693519
smap_one system top6 ages,2010,2015,Kvichak,1_3,5545199.85246301,1157429.5463440146
simplex_one system top6 ages,2011,2016,Kvichak,1_3,2168999.19073739,1784743.7210573254
smap_one system top6 ages,2011,2016,Kvichak,1_3,2168999.19073739,3782017.998943344
simplex_one system top6 ages,2012,2017,Kvichak,1_3,2635003.48041849,1549452.1835274557
smap_one system top6 ages,2012,2017,Kvichak,1_3,2635003.48041849,2085642.2278535822
simplex_one system top6 ages,2013,2018,Kvichak,1_3,2789273.85254593,1230792.2984918074
smap_one system top6 ages,2013,2018,Kvichak,1_3,2789273.85254593,2101286.7591255098
simplex_one system top6 ages,2014,2019,Kvichak,1_3,2072930.0898513999,1540980.4990113014
smap_one system top6 ages,2014,2019,Kvichak,1_3,2072930.0898513999,4688738.05670795
simplex_one system top6 ages,1984,1990,Kvichak,2_3,1663050.62238422,1375734.9743247607
smap_one system top6 ages,1984,1990,Kvichak,2_3,1663050.62238422,1406019.3712479773
simplex_one system top6 ages,1985,1991,Kvichak,2_3,1382907.30562953,1153553.405231179
smap_one system top6 ages,1985,1991,Kvichak,2_3,1382907.30562953,737544.6982889179
simplex_one system top6 ages,1986,1992,Kvichak,2_3,1007435.7119005,274428.9141701979
smap_one system top6 ages,1986,1992,Kvichak,2_3,1007435.7119005,212025.10379180402
simplex_one system top6 ages,1987,1993,Kvichak,2_3,329082.114224602,427455.2226910295
smap_one system top6 ages,1987,1993,Kvichak,2_3,329082.114224602,1026545.4669302419
simplex_one system top6 ages,1988,1994,Kvichak,2_3,453907.018385498,442000.92642482644
smap_one system top6 ages,1988,1994,Kvichak,2_3,453907.018385498,660017.8610469187
simplex_one system top6 ages,1989,1995,Kvichak,2_3,3276620.61265222,1661660.1059247656
smap_one system top6 ages,1989,1995,Kvichak,2_3,3276620.61265222,1026206.1312715345
simplex_one system top6 ages,1990,1996,Kvichak,2_3,1626783.69450554,1780524.1862300094
smap_one system top6 ages,1990,1996,Kvichak,2_3,1626783.69450554,1537195.062766204
simplex_one system top6 ages,1991,1997,Kvichak,2_3,236952.149820738,379562.8090597239
smap_one system top6 ages,1991,1997,Kvichak,2_3,236952.149820738,561195.0333446456
simplex_one system top6 ages,1992,1998,Kvichak,2_3,162224.407405591,227496.87841332934
smap_one system top6 ages,1992,1998,Kvichak,2_3,162224.407405591,226073.7965325682
simplex_one system top6 ages,1993,1999,Kvichak,2_3,477949.00043002,297435.7309165917
smap_one system top6 ages,1993,1999,Kvichak,2_3,477949.00043002,283839.86650495976
simplex_one system top6 ages,1994,2000,Kvichak,2_3,247104.976104451,461744.33819807734
smap_one system top6 ages,1994,2000,Kvichak,2_3,247104.976104451,690835.6245064794
simplex_one system top6 ages,1995,2001,Kvichak,2_3,96801.7625841593,355821.3269844373
smap_one system top6 ages,1995,2001,Kvichak,2_3,96801.7625841593,337652.69919490814
simplex_one system top6 ages,1996,2002,Kvichak,2_3,27655.7467201827,313767.26864787337
smap_one system top6 ages,1996,2002,Kvichak,2_3,27655.7467201827,224067.81362256018
simplex_one system top6 ages,1997,2003,Kvichak,2_3,173308.595552569,240372.90765876634
smap_one system top6 ages,1997,2003,Kvichak,2_3,173308.595552569,63536.126999938
simplex_one system top6 ages,1998,2004,Kvichak,2_3,93557.871162218,228394.19245436744
smap_one system top6 ages,1998,2004,Kvichak,2_3,93557.871162218,67733.82681740317
simplex_one system top6 ages,1999,2005,Kvichak,2_3,208249.328913572,442623.1425355632
smap_one system top6 ages,1999,2005,Kvichak,2_3,208249.328913572,475578.5744388048
simplex_one system top6 ages,2000,2006,Kvichak,2_3,367259.346565094,269047.051734792
smap_one system top6 ages,2000,2006,Kvichak,2_3,367259.346565094,205418.80222633982
simplex_one system top6 ages,2001,2007,Kvichak,2_3,901130.75954439,293491.7671018399
smap_one system top6 ages,2001,2007,Kvichak,2_3,901130.75954439,351587.4080077297
simplex_one system top6 ages,2002,2008,Kvichak,2_3,10245.8523434658,268827.2343698958
smap_one system top6 ages,2002,2008,Kvichak,2_3,10245.8523434658,369439.8478901001
simplex_one system top6 ages,2003,2009,Kvichak,2_3,129764.410910465,150242.455413509
smap_one system top6 ages,2003,2009,Kvichak,2_3,129764.410910465,236286.07030806295
simplex_one system top6 ages,2004,2010,Kvichak,2_3,554818.667309667,454305.1208822775
smap_one system top6 ages,2004,2010,Kvichak,2_3,554818.667309667,698784.1300161582
simplex_one system top6 ages,2005,2011,Kvichak,2_3,1754060.95432576,451585.70488873904
smap_one system top6 ages,2005,2011,Kvichak,2_3,1754060.95432576,582765.4798411155
simplex_one system top6 ages,2006,2012,Kvichak,2_3,746641.155810805,505047.92744547134
smap_one system top6 ages,2006,2012,Kvichak,2_3,746641.155810805,629435.9432166656
simplex_one system top6 ages,2007,2013,Kvichak,2_3,2379818.21784847,537041.2928884176
smap_one system top6 ages,2007,2013,Kvichak,2_3,2379818.21784847,911651.2595613737
simplex_one system top6 ages,2008,2014,Kvichak,2_3,679004.806919261,555728.9668373222
smap_one system top6 ages,2008,2014,Kvichak,2_3,679004.806919261,545086.5562249955
simplex_one system top6 ages,2009,2015,Kvichak,2_3,1396253.52636,1018723.4188758766
smap_one system top6 ages,2009,2015,Kvichak,2_3,1396253.52636,1128140.90921264
simplex_one system top6 ages,2010,2016,Kvichak,2_3,851679.142034512,1544528.8301110324
smap_one system top6 ages,2010,2016,Kvichak,2_3,851679.142034512,2640387.806909584
simplex_one system top6 ages,2011,2017,Kvichak,2_3,491949.802593286,704329.8305803756
smap_one system top6 ages,2011,2017,Kvichak,2_3,491949.802593286,707741.6476260051
simplex_one system top6 ages,2012,2018,Kvichak,2_3,143170.080950416,351348.2268242667
smap_one system top6 ages,2012,2018,Kvichak,2_3,143170.080950416,230237.53093794402
simplex_one system top6 ages,2013,2019,Kvichak,2_3,32242.8981409941,253671.7603539455
smap_one system top6 ages,2013,2019,Kvichak,2_3,32242.8981409941,604275.8589286228
simplex_one system top6 ages,1985,1990,Naknek,1_3,3274444.93950671,1151752.2530606585
smap_one system top6 ages,1985,1990,Naknek,1_3,3274444.93950671,3705638.6563540646
simplex_one system top6 ages,1986,1991,Naknek,1_3,6684278.94040582,1607885.6234401846
smap_one system top6 ages,1986,1991,Naknek,1_3,6684278.94040582,7712694.455252476
simplex_one system top6 ages,1987,1992,Naknek,1_3,1244917.68044809,2013694.0919905326
smap_one system top6 ages,1987,1992,Naknek,1_3,1244917.68044809,5581102.447521781
simplex_one system top6 ages,1988,1993,Naknek,1_3,1120895.25967834,972353.4068184282
smap_one system top6 ages,1988,1993,Naknek,1_3,1120895.25967834,2134796.8291896405
simplex_one system top6 ages,1989,1994,Naknek,1_3,819386.622423112,1418488.971580647
smap_one system top6 ages,1989,1994,Naknek,1_3,819386.622423112,3503019.1358233555
simplex_one system top6 ages,1990,1995,Naknek,1_3,911101.43911156,1932463.561684372
smap_one system top6 ages,1990,1995,Naknek,1_3,911101.43911156,3146971.1504153963
simplex_one system top6 ages,1991,1996,Naknek,1_3,3533615.67343824,1992601.5693606532
smap_one system top6 ages,1991,1996,Naknek,1_3,3533615.67343824,3573787.0857722242
simplex_one system top6 ages,1992,1997,Naknek,1_3,751849.023652494,1719409.6333490093
smap_one system top6 ages,1992,1997,Naknek,1_3,751849.023652494,70117.84435184249
simplex_one system top6 ages,1993,1998,Naknek,1_3,1121937.80794475,827397.8458448208
smap_one system top6 ages,1993,1998,Naknek,1_3,1121937.80794475,556957.0062569112
simplex_one system top6 ages,1994,1999,Naknek,1_3,758141.952572327,1057580.2301688716
smap_one system top6 ages,1994,1999,Naknek,1_3,758141.952572327,1780711.128390764
simplex_one system top6 ages,1995,2000,Naknek,1_3,3130745.32811901,2159414.6533631734
smap_one system top6 ages,1995,2000,Naknek,1_3,3130745.32811901,4744679.703597629
simplex_one system top6 ages,1996,2001,Naknek,1_3,5591154.33758177,3038936.306382672
smap_one system top6 ages,1996,2001,Naknek,1_3,5591154.33758177,8934183.674186107
simplex_one system top6 ages,1997,2002,Naknek,1_3,899635.540323144,1693268.345642853
smap_one system top6 ages,1997,2002,Naknek,1_3,899635.540323144,935870.7890790513
simplex_one system top6 ages,1998,2003,Naknek,1_3,1957153.53190854,899675.640080493
smap_one system top6 ages,1998,2003,Naknek,1_3,1957153.53190854,2601543.721200734
simplex_one system top6 ages,1999,2004,Naknek,1_3,1388578.77652449,1185074.7852606568
smap_one system top6 ages,1999,2004,Naknek,1_3,1388578.77652449,560660.6699402819
simplex_one system top6 ages,2000,2005,Naknek,1_3,6824908.77785729,1740080.068359091
smap_one system top6 ages,2000,2005,Naknek,1_3,6824908.77785729,1230685.8787654466
simplex_one system top6 ages,2001,2006,Naknek,1_3,2926493.29707033,2616044.7907526563
smap_one system top6 ages,2001,2006,Naknek,1_3,2926493.29707033,5331863.145198796
simplex_one system top6 ages,2002,2007,Naknek,1_3,3683675.67809876,1179431.878618502
smap_one system top6 ages,2002,2007,Naknek,1_3,3683675.67809876,294016.7399585563
simplex_one system top6 ages,2003,2008,Naknek,1_3,7547535.38394196,1130724.4485434354
smap_one system top6 ages,2003,2008,Naknek,1_3,7547535.38394196,1369587.533838465
simplex_one system top6 ages,2004,2009,Naknek,1_3,1652172.79248148,2406668.5966757964
smap_one system top6 ages,2004,2009,Naknek,1_3,1652172.79248148,1530908.0815929456
simplex_one system top6 ages,2005,2010,Naknek,1_3,2255794.84990553,3298310.7900084113
smap_one system top6 ages,2005,2010,Naknek,1_3,2255794.84990553,8002058.0539558735
simplex_one system top6 ages,2006,2011,Naknek,1_3,1928248.1182961,2846220.0890990403
smap_one system top6 ages,2006,2011,Naknek,1_3,1928248.1182961,5324286.1858604
simplex_one system top6 ages,2007,2012,Naknek,1_3,1538884.90400028,2506114.5990142287
smap_one system top6 ages,2007,2012,Naknek,1_3,1538884.90400028,5461725.3542644475
simplex_one system top6 ages,2008,2013,Naknek,1_3,1594896.0582041,2791868.203774929
smap_one system top6 ages,2008,2013,Naknek,1_3,1594896.0582041,909537.7280729909
simplex_one system top6 ages,2009,2014,Naknek,1_3,889419.031032678,2354301.0516927354
smap_one system top6 ages,2009,2014,Naknek,1_3,889419.031032678,1934599.373805784
simplex_one system top6 ages,2010,2015,Naknek,1_3,2291468.76796817,2757498.270310073
smap_one system top6 ages,2010,2015,Naknek,1_3,2291468.76796817,6166560.112788752
simplex_one system top6 ages,2011,2016,Naknek,1_3,1311129.43620946,2012951.9016764725
smap_one system top6 ages,2011,2016,Naknek,1_3,1311129.43620946,1800676.4712028075
simplex_one system top6 ages,2012,2017,Naknek,1_3,2012814.04076256,3161386.239062371
smap_one system top6 ages,2012,2017,Naknek,1_3,2012814.04076256,4013710.8302634
simplex_one system top6 ages,2013,2018,Naknek,1_3,3315114.73473893,3522432.748053816
smap_one system top6 ages,2013,2018,Naknek,1_3,3315114.73473893,4320091.9886052385
simplex_one system top6 ages,2014,2019,Naknek,1_3,3159370.45466244,2028214.5803524936
smap_one system top6 ages,2014,2019,Naknek,1_3,3159370.45466244,1964058.534486633
simplex_one system top6 ages,1986,1990,Naknek,1_2,1858983.82544858,524408.313967932
smap_one system top6 ages,1986,1990,Naknek,1_2,1858983.82544858,568357.8249482332
simplex_one system top6 ages,1987,1991,Naknek,1_2,369590.255973837,907231.3791833316
smap_one system top6 ages,1987,1991,Naknek,1_2,369590.255973837,1481838.057883445
simplex_one system top6 ages,1988,1992,Naknek,1_2,354737.962299196,505780.53475174913
smap_one system top6 ages,1988,1992,Naknek,1_2,354737.962299196,519915.7434703964
simplex_one system top6 ages,1989,1993,Naknek,1_2,360910.259530495,538484.5971165962
smap_one system top6 ages,1989,1993,Naknek,1_2,360910.259530495,752356.8244951512
simplex_one system top6 ages,1990,1994,Naknek,1_2,659726.896789352,450101.9519536662
smap_one system top6 ages,1990,1994,Naknek,1_2,659726.896789352,543456.7175549982
simplex_one system top6 ages,1991,1995,Naknek,1_2,451505.364261898,947589.949130504
smap_one system top6 ages,1991,1995,Naknek,1_2,451505.364261898,769538.6216568294
simplex_one system top6 ages,1992,1996,Naknek,1_2,158742.824990435,938908.711321673
smap_one system top6 ages,1992,1996,Naknek,1_2,158742.824990435,628085.7128359623
simplex_one system top6 ages,1993,1997,Naknek,1_2,352180.965215156,276508.23760318087
smap_one system top6 ages,1993,1997,Naknek,1_2,352180.965215156,217670.45459986693
simplex_one system top6 ages,1994,1998,Naknek,1_2,504530.827538531,425717.5322875808
smap_one system top6 ages,1994,1998,Naknek,1_2,504530.827538531,320104.2883586618
simplex_one system top6 ages,1995,1999,Naknek,1_2,2425255.49962354,596627.1149567211
smap_one system top6 ages,1995,1999,Naknek,1_2,2425255.49962354,379481.781516669
simplex_one system top6 ages,1996,2000,Naknek,1_2,340634.566103316,823088.4771465658
smap_one system top6 ages,1996,2000,Naknek,1_2,340634.566103316,1778087.9391645298
simplex_one system top6 ages,1997,2001,Naknek,1_2,97471.4974381258,544732.5119784999
