model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,1985,1990,Egegik,2_2,4020.18286056915,2188.550494665215
boost_tree,1985,1990,Egegik,2_2,4020.18286056915,1349.3627309799194
rand_forest,1986,1991,Egegik,2_2,4062.14544830156,2381.2466106428365
boost_tree,1986,1991,Egegik,2_2,4062.14544830156,1994.7311282157898
rand_forest,1987,1992,Egegik,2_2,8870.95678766811,3218.5760463152947
boost_tree,1987,1992,Egegik,2_2,8870.95678766811,3431.8506717681885
rand_forest,1988,1993,Egegik,2_2,11121.3183761393,4083.1702904196864
boost_tree,1988,1993,Egegik,2_2,11121.3183761393,4289.069175720215
rand_forest,1989,1994,Egegik,2_2,5179.38621914642,6321.817668363398
boost_tree,1989,1994,Egegik,2_2,5179.38621914642,7072.124481201172
rand_forest,1990,1995,Egegik,2_2,8809.8546504351,7057.3273880113165
boost_tree,1990,1995,Egegik,2_2,8809.8546504351,9652.048349380493
rand_forest,1991,1996,Egegik,2_2,3223.46605149961,6068.832201177631
boost_tree,1991,1996,Egegik,2_2,3223.46605149961,4543.303549289703
rand_forest,1992,1997,Egegik,2_2,4580.34254383062,6848.602655827556
boost_tree,1992,1997,Egegik,2_2,4580.34254383062,7088.853716850281
rand_forest,1993,1998,Egegik,2_2,800.145243182579,4596.402144132793
boost_tree,1993,1998,Egegik,2_2,800.145243182579,8385.450839996338
rand_forest,1994,1999,Egegik,2_2,3805.46874727158,7228.916987488623
boost_tree,1994,1999,Egegik,2_2,3805.46874727158,6325.4547119140625
rand_forest,1995,2000,Egegik,2_2,1726.75027502771,3593.7760100350347
boost_tree,1995,2000,Egegik,2_2,1726.75027502771,2384.1527104377747
rand_forest,1996,2001,Egegik,2_2,542.540181669639,2779.6279124993443
boost_tree,1996,2001,Egegik,2_2,542.540181669639,2305.309474468231
rand_forest,1997,2002,Egegik,2_2,3493.43096881301,3285.0225459715175
boost_tree,1997,2002,Egegik,2_2,3493.43096881301,3319.6398615837097
rand_forest,1998,2003,Egegik,2_2,490.761355957571,3145.4092584242744
boost_tree,1998,2003,Egegik,2_2,490.761355957571,2457.3826789855957
rand_forest,1999,2004,Egegik,2_2,9206.9936917785,6312.656765627931
boost_tree,1999,2004,Egegik,2_2,9206.9936917785,2719.1847562789917
rand_forest,2000,2005,Egegik,2_2,3546.27131298221,2660.491078471381
boost_tree,2000,2005,Egegik,2_2,3546.27131298221,1797.4171042442322
rand_forest,2001,2006,Egegik,2_2,1585.9566102893898,3287.906325964935
boost_tree,2001,2006,Egegik,2_2,1585.9566102893898,3293.718695640564
rand_forest,2002,2007,Egegik,2_2,1050.68228676067,2669.96847504095
boost_tree,2002,2007,Egegik,2_2,1050.68228676067,4086.8836641311646
rand_forest,2003,2008,Egegik,2_2,1926.40878969996,2629.1859359280134
boost_tree,2003,2008,Egegik,2_2,1926.40878969996,2190.658450126648
rand_forest,2004,2009,Egegik,2_2,6022.979238819169,2779.45121325239
boost_tree,2004,2009,Egegik,2_2,6022.979238819169,2979.7017574310303
rand_forest,2005,2010,Egegik,2_2,2866.20143686753,2605.6176095744277
boost_tree,2005,2010,Egegik,2_2,2866.20143686753,1819.142997264862
rand_forest,2006,2011,Egegik,2_2,1632.02724427534,7401.562068909412
boost_tree,2006,2011,Egegik,2_2,1632.02724427534,6911.168694496155
rand_forest,2007,2012,Egegik,2_2,3376.16128927992,5356.366685954754
boost_tree,2007,2012,Egegik,2_2,3376.16128927992,5181.978940963745
rand_forest,2008,2013,Egegik,2_2,1104.56344686744,3116.901430564698
boost_tree,2008,2013,Egegik,2_2,1104.56344686744,2715.896964073181
rand_forest,2009,2014,Egegik,2_2,2761.97078143254,3406.6864387611527
