model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,1985,1990,Egegik,2_2,4020.18286056915,2185.5709796016204
boost_tree,1985,1990,Egegik,2_2,4020.18286056915,1375.4832744598389
rand_forest,1986,1991,Egegik,2_2,4062.14544830156,2399.379177977913
boost_tree,1986,1991,Egegik,2_2,4062.14544830156,2093.139588832855
rand_forest,1987,1992,Egegik,2_2,8870.95678766811,3182.1371451501172
boost_tree,1987,1992,Egegik,2_2,8870.95678766811,3322.6382732391357
rand_forest,1988,1993,Egegik,2_2,11121.3183761393,4857.922535610056
boost_tree,1988,1993,Egegik,2_2,11121.3183761393,4812.422394752502
rand_forest,1989,1994,Egegik,2_2,5179.38621914642,6239.121866147044
boost_tree,1989,1994,Egegik,2_2,5179.38621914642,6812.020540237427
rand_forest,1990,1995,Egegik,2_2,8809.8546504351,6844.2018871408645
boost_tree,1990,1995,Egegik,2_2,8809.8546504351,7431.900501251221
rand_forest,1991,1996,Egegik,2_2,3223.46605149961,5913.916809581911
boost_tree,1991,1996,Egegik,2_2,3223.46605149961,4634.421765804291
rand_forest,1992,1997,Egegik,2_2,4580.34254383062,6267.371890663403
boost_tree,1992,1997,Egegik,2_2,4580.34254383062,8548.293113708496
rand_forest,1993,1998,Egegik,2_2,800.145243182579,4541.004401381542
boost_tree,1993,1998,Egegik,2_2,800.145243182579,6420.98069190979
rand_forest,1994,1999,Egegik,2_2,3805.46874727158,7486.469524877271
boost_tree,1994,1999,Egegik,2_2,3805.46874727158,5884.283781051636
rand_forest,1995,2000,Egegik,2_2,1726.75027502771,3430.2965330558955
boost_tree,1995,2000,Egegik,2_2,1726.75027502771,2379.595637321472
rand_forest,1996,2001,Egegik,2_2,542.540181669639,3093.800099870073
boost_tree,1996,2001,Egegik,2_2,542.540181669639,3225.5128026008606
rand_forest,1997,2002,Egegik,2_2,3493.43096881301,3365.4595561661877
boost_tree,1997,2002,Egegik,2_2,3493.43096881301,3736.4163994789124
rand_forest,1998,2003,Egegik,2_2,490.761355957571,3052.6640513597263
boost_tree,1998,2003,Egegik,2_2,490.761355957571,3307.5273036956787
rand_forest,1999,2004,Egegik,2_2,9206.9936917785,3652.8032978590127
boost_tree,1999,2004,Egegik,2_2,9206.9936917785,2719.3206548690796
rand_forest,2000,2005,Egegik,2_2,3546.27131298221,2680.6823960970605
boost_tree,2000,2005,Egegik,2_2,3546.27131298221,4758.277237415314
rand_forest,2001,2006,Egegik,2_2,1585.9566102893898,2830.027441480963
boost_tree,2001,2006,Egegik,2_2,1585.9566102893898,2962.5070095062256
rand_forest,2002,2007,Egegik,2_2,1050.68228676067,2673.7306958477284
boost_tree,2002,2007,Egegik,2_2,1050.68228676067,3465.050458908081
rand_forest,2003,2008,Egegik,2_2,1926.40878969996,2684.900344618547
boost_tree,2003,2008,Egegik,2_2,1926.40878969996,3565.7209157943726
rand_forest,2004,2009,Egegik,2_2,6022.979238819169,2739.6941337323856
boost_tree,2004,2009,Egegik,2_2,6022.979238819169,2827.0041942596436
rand_forest,2005,2010,Egegik,2_2,2866.20143686753,2598.198274722018
boost_tree,2005,2010,Egegik,2_2,2866.20143686753,2549.533247947693
rand_forest,2006,2011,Egegik,2_2,1632.02724427534,7501.110860233303
boost_tree,2006,2011,Egegik,2_2,1632.02724427534,5746.583938598633
rand_forest,2007,2012,Egegik,2_2,3376.16128927992,5119.637288156823
boost_tree,2007,2012,Egegik,2_2,3376.16128927992,8129.682540893555
rand_forest,2008,2013,Egegik,2_2,1104.56344686744,3239.031466275814
boost_tree,2008,2013,Egegik,2_2,1104.56344686744,659.0205430984497
rand_forest,2009,2014,Egegik,2_2,2761.97078143254,3568.178655035994
boost_tree,2009,2014,Egegik,2_2,2761.97078143254,3346.1207151412964
rand_forest,2010,2015,Egegik,2_2,5985.04356346989,3328.6292254152168
boost_tree,2010,2015,Egegik,2_2,5985.04356346989,2818.5006976127625
rand_forest,2011,2016,Egegik,2_2,3901.9376373978,4654.824769073439
boost_tree,2011,2016,Egegik,2_2,3901.9376373978,2878.279983997345
rand_forest,2012,2017,Egegik,2_2,4775.92540722803,3469.103363655675
boost_tree,2012,2017,Egegik,2_2,4775.92540722803,2897.472381591797
rand_forest,2013,2018,Egegik,2_2,467.779846009373,3359.600873774385
boost_tree,2013,2018,Egegik,2_2,467.779846009373,2931.4368963241577
rand_forest,2014,2019,Egegik,2_2,1280.10078152867,3184.2513267339073
boost_tree,2014,2019,Egegik,2_2,1280.10078152867,2371.9435930252075
rand_forest,1985,1990,Igushik,2_2,50.115516454388,49.96244211944282
boost_tree,1985,1990,Igushik,2_2,50.115516454388,57.3277473449707
rand_forest,1986,1991,Igushik,2_2,9.44527791610853,124.85167066309563
boost_tree,1986,1991,Igushik,2_2,9.44527791610853,161.03655099868774
rand_forest,1987,1992,Igushik,2_2,2.14456089346305,55.58759579164946
boost_tree,1987,1992,Igushik,2_2,2.14456089346305,55.42784929275513
rand_forest,1988,1993,Igushik,2_2,5.733940598463,53.86281832012329
boost_tree,1988,1993,Igushik,2_2,5.733940598463,98.38789701461792
rand_forest,1989,1994,Igushik,2_2,48.4540404572186,52.663014559286516
boost_tree,1989,1994,Igushik,2_2,48.4540404572186,52.10608243942261
rand_forest,1990,1995,Igushik,2_2,95.1347841836071,51.93950527813826
boost_tree,1990,1995,Igushik,2_2,95.1347841836071,44.57712173461914
rand_forest,1991,1996,Igushik,2_2,2.06511765559716,36.58717538610965
boost_tree,1991,1996,Igushik,2_2,2.06511765559716,53.298771381378174
rand_forest,1992,1997,Igushik,2_2,5.33491141250786,52.04172482515741
boost_tree,1992,1997,Igushik,2_2,5.33491141250786,51.79315805435181
rand_forest,1993,1998,Igushik,2_2,13.7366722076451,50.648101298020855
boost_tree,1993,1998,Igushik,2_2,13.7366722076451,50.46457052230835
rand_forest,1994,1999,Igushik,2_2,42.9758617437235,49.35937635787053
boost_tree,1994,1999,Igushik,2_2,42.9758617437235,55.29582500457764
rand_forest,1995,2000,Igushik,2_2,6.53107891277216,26.215715172773095
boost_tree,1995,2000,Igushik,2_2,6.53107891277216,40.91888666152954
